id,name,score1,score2
6492,Student_6492,82,96
6493,Student_6493,55,92
6494,Student_6494,67,94
6495,Student_6495,74,99
6496,Student_6496,63,66
6497,Student_6497,86,61
6498,Student_6498,57,58
6499,Student_6499,64,65
6500,Student_6500,98,67
6501,Student_6501,99,88
6502,Student_6502,73,60
6503,Student_6503,91,60
6504,Student_6504,97,86
6505,Student_6505,99,87
6506,Student_6506,69,79
6507,Student_6507,66,73
6508,Student_6508,80,69
6509,Student_6509,85,78
6510,Student_6510,86,86
6511,Student_6511,80,86
6512,Student_6512,53,75
6513,Student_6513,88,67
6514,Student_6514,96,53
6515,Student_6515,84,63
6516,Student_6516,84,98
6517,Student_6517,66,92
6518,Student_6518,65,97
6519,Student_6519,54,61
6520,Student_6520,76,68
6521,Student_6521,66,70
6522,Student_6522,66,79
6523,Student_6523,91,82
6524,Student_6524,86,69
6525,Student_6525,83,81
6526,Student_6526,57,63
6527,Student_6527,100,99
6528,Student_6528,73,97
6529,Student_6529,56,92
6530,Student_6530,62,100
6531,Student_6531,55,100
6532,Student_6532,94,52
6533,Student_6533,51,75
6534,Student_6534,65,79
6535,Student_6535,80,54
6536,Student_6536,96,73
6537,Student_6537,88,69
6538,Student_6538,58,51
6539,Student_6539,75,97
6540,Student_6540,63,84
6541,Student_6541,97,52
6542,Student_6542,85,69
6543,Student_6543,98,60
6544,Student_6544,58,74
6545,Student_6545,67,72
6546,Student_6546,82,73
6547,Student_6547,90,78
6548,Student_6548,87,68
6549,Student_6549,95,70
6550,Student_6550,55,51
6551,Student_6551,70,54
6552,Student_6552,57,85
6553,Student_6553,63,78
6554,Student_6554,97,80
6555,Student_6555,74,84
6556,Student_6556,100,58
6557,Student_6557,53,81
6558,Student_6558,89,86
6559,Student_6559,71,57
6560,Student_6560,68,53
6561,Student_6561,63,93
6562,Student_6562,98,62
6563,Student_6563,81,74
6564,Student_6564,96,78
6565,Student_6565,61,86
6566,Student_6566,68,84
6567,Student_6567,89,54
6568,Student_6568,66,76
6569,Student_6569,72,85
6570,Student_6570,54,54
6571,Student_6571,73,57
6572,Student_6572,78,50
6573,Student_6573,82,56
6574,Student_6574,82,51
6575,Student_6575,65,52
6576,Student_6576,55,68
6577,Student_6577,89,56
6578,Student_6578,53,55
6579,Student_6579,84,85
6580,Student_6580,67,79
6581,Student_6581,88,52
6582,Student_6582,73,76
6583,Student_6583,63,80
6584,Student_6584,72,98
6585,Student_6585,87,96
6586,Student_6586,64,92
6587,Student_6587,92,97
6588,Student_6588,54,73
6589,Student_6589,100,59
6590,Student_6590,76,88
6591,Student_6591,98,76
6592,Student_6592,52,82
6593,Student_6593,75,65
6594,Student_6594,68,52
6595,Student_6595,93,92
6596,Student_6596,51,93
6597,Student_6597,77,100
6598,Student_6598,58,87
6599,Student_6599,91,55
6600,Student_6600,92,87
6601,Student_6601,99,99
6602,Student_6602,68,93
6603,Student_6603,53,56
6604,Student_6604,62,88
6605,Student_6605,66,80
6606,Student_6606,60,66
6607,Student_6607,100,93
6608,Student_6608,55,100
6609,Student_6609,78,80
6610,Student_6610,75,95
6611,Student_6611,91,65
6612,Student_6612,79,59
6613,Student_6613,56,96
6614,Student_6614,91,52
6615,Student_6615,70,57
6616,Student_6616,98,56
6617,Student_6617,79,55
6618,Student_6618,59,89
6619,Student_6619,54,81
6620,Student_6620,63,80
6621,Student_6621,85,67
6622,Student_6622,66,68
6623,Student_6623,78,77
6624,Student_6624,82,52
6625,Student_6625,58,88
6626,Student_6626,89,87
6627,Student_6627,52,51
6628,Student_6628,88,64
6629,Student_6629,84,50
6630,Student_6630,52,87
6631,Student_6631,94,75
6632,Student_6632,54,53
6633,Student_6633,52,56
6634,Student_6634,75,81
6635,Student_6635,50,77
6636,Student_6636,100,100
6637,Student_6637,98,100
6638,Student_6638,82,97
6639,Student_6639,71,89
6640,Student_6640,86,63
6641,Student_6641,55,77
6642,Student_6642,92,69
6643,Student_6643,87,99
6644,Student_6644,65,75
6645,Student_6645,66,84
6646,Student_6646,71,70
6647,Student_6647,91,58
6648,Student_6648,98,97
6649,Student_6649,85,70
6650,Student_6650,61,58
6651,Student_6651,52,83
6652,Student_6652,74,69
6653,Student_6653,90,91
6654,Student_6654,74,50
6655,Student_6655,98,90
6656,Student_6656,52,58
6657,Student_6657,63,92
6658,Student_6658,74,92
6659,Student_6659,56,93
6660,Student_6660,69,99
6661,Student_6661,61,83
6662,Student_6662,100,99
6663,Student_6663,89,61
6664,Student_6664,69,80
6665,Student_6665,88,94
6666,Student_6666,88,72
6667,Student_6667,79,72
6668,Student_6668,72,76
6669,Student_6669,83,98
6670,Student_6670,62,54
6671,Student_6671,87,52
6672,Student_6672,67,80
6673,Student_6673,77,51
6674,Student_6674,97,97
6675,Student_6675,76,85
6676,Student_6676,61,59
6677,Student_6677,55,59
6678,Student_6678,65,52
6679,Student_6679,93,78
6680,Student_6680,61,96
6681,Student_6681,92,60
6682,Student_6682,75,77
6683,Student_6683,70,93
6684,Student_6684,87,63
6685,Student_6685,61,77
6686,Student_6686,63,97
6687,Student_6687,90,85
6688,Student_6688,82,98
6689,Student_6689,79,59
6690,Student_6690,94,76
6691,Student_6691,59,80
6692,Student_6692,63,70
6693,Student_6693,93,80
6694,Student_6694,61,78
6695,Student_6695,65,66
6696,Student_6696,72,83
6697,Student_6697,84,93
6698,Student_6698,63,54
6699,Student_6699,68,87
6700,Student_6700,69,99
6701,Student_6701,57,84
6702,Student_6702,81,99
6703,Student_6703,69,62
6704,Student_6704,53,51
6705,Student_6705,51,50
6706,Student_6706,54,61
6707,Student_6707,60,86
6708,Student_6708,59,98
6709,Student_6709,63,98
6710,Student_6710,76,65
6711,Student_6711,54,90
6712,Student_6712,98,57
6713,Student_6713,83,95
6714,Student_6714,65,55
6715,Student_6715,52,59
6716,Student_6716,72,97
6717,Student_6717,57,68
6718,Student_6718,67,73
6719,Student_6719,76,80
6720,Student_6720,81,92
6721,Student_6721,51,94
6722,Student_6722,68,69
6723,Student_6723,56,82
6724,Student_6724,54,87
6725,Student_6725,89,92
6726,Student_6726,52,94
6727,Student_6727,97,78
6728,Student_6728,95,53
6729,Student_6729,69,93
6730,Student_6730,65,68
6731,Student_6731,69,92
6732,Student_6732,97,73
6733,Student_6733,73,97
6734,Student_6734,77,59
6735,Student_6735,63,50
6736,Student_6736,52,74
6737,Student_6737,61,92
6738,Student_6738,56,74
6739,Student_6739,94,78
6740,Student_6740,58,60
6741,Student_6741,84,61
6742,Student_6742,53,76
6743,Student_6743,65,75
6744,Student_6744,96,76
6745,Student_6745,63,88
6746,Student_6746,76,66
6747,Student_6747,75,89
6748,Student_6748,51,95
6749,Student_6749,63,78
6750,Student_6750,95,50
6751,Student_6751,83,82
6752,Student_6752,77,89
6753,Student_6753,68,51
6754,Student_6754,58,99
6755,Student_6755,50,83
6756,Student_6756,98,80
6757,Student_6757,82,53
6758,Student_6758,53,63
6759,Student_6759,69,68
6760,Student_6760,75,82
6761,Student_6761,52,70
6762,Student_6762,61,72
6763,Student_6763,68,94
6764,Student_6764,99,53
6765,Student_6765,65,50
6766,Student_6766,86,81
6767,Student_6767,84,93
6768,Student_6768,65,70
6769,Student_6769,93,83
6770,Student_6770,72,57
6771,Student_6771,53,66
6772,Student_6772,86,98
6773,Student_6773,66,92
6774,Student_6774,94,60
6775,Student_6775,88,78
6776,Student_6776,50,57
6777,Student_6777,57,96
6778,Student_6778,65,82
6779,Student_6779,78,70
6780,Student_6780,89,55
6781,Student_6781,81,64
6782,Student_6782,87,89
6783,Student_6783,81,83
6784,Student_6784,89,90
6785,Student_6785,75,51
6786,Student_6786,84,60
6787,Student_6787,90,90
6788,Student_6788,58,72
6789,Student_6789,94,76
6790,Student_6790,83,88
6791,Student_6791,64,70
6792,Student_6792,87,71
6793,Student_6793,87,63
6794,Student_6794,94,78
6795,Student_6795,68,73
6796,Student_6796,54,65
6797,Student_6797,50,72
6798,Student_6798,80,75
6799,Student_6799,60,98
6800,Student_6800,68,98
6801,Student_6801,95,90
6802,Student_6802,74,65
6803,Student_6803,95,53
6804,Student_6804,81,84
6805,Student_6805,75,58
6806,Student_6806,87,75
6807,Student_6807,80,74
6808,Student_6808,64,52
6809,Student_6809,82,70
6810,Student_6810,55,94
6811,Student_6811,95,85
6812,Student_6812,88,88
6813,Student_6813,65,50
6814,Student_6814,59,100
6815,Student_6815,93,95
6816,Student_6816,93,62
6817,Student_6817,63,61
6818,Student_6818,55,72
6819,Student_6819,53,89
6820,Student_6820,56,96
6821,Student_6821,52,76
6822,Student_6822,84,58
6823,Student_6823,57,91
6824,Student_6824,50,74
6825,Student_6825,91,68
6826,Student_6826,88,67
6827,Student_6827,93,87
6828,Student_6828,66,64
6829,Student_6829,96,80
6830,Student_6830,71,54
6831,Student_6831,54,60
6832,Student_6832,72,96
6833,Student_6833,91,55
6834,Student_6834,93,83
6835,Student_6835,51,80
6836,Student_6836,61,51
6837,Student_6837,65,52
6838,Student_6838,54,63
6839,Student_6839,85,57
6840,Student_6840,70,58
6841,Student_6841,51,51
6842,Student_6842,75,98
6843,Student_6843,73,83
6844,Student_6844,90,58
6845,Student_6845,72,76
6846,Student_6846,64,55
6847,Student_6847,68,65
6848,Student_6848,75,93
6849,Student_6849,73,64
6850,Student_6850,76,79
6851,Student_6851,53,83
6852,Student_6852,62,81
6853,Student_6853,54,71
6854,Student_6854,77,83
6855,Student_6855,83,95
6856,Student_6856,64,81
6857,Student_6857,66,73
6858,Student_6858,75,72
6859,Student_6859,99,60
6860,Student_6860,50,50
6861,Student_6861,97,83
6862,Student_6862,59,92
6863,Student_6863,89,84
6864,Student_6864,84,59
6865,Student_6865,56,61
6866,Student_6866,87,67
6867,Student_6867,80,91
6868,Student_6868,76,89
6869,Student_6869,97,77
6870,Student_6870,84,89
6871,Student_6871,91,89
6872,Student_6872,78,58
6873,Student_6873,80,74
6874,Student_6874,98,60
6875,Student_6875,85,78
6876,Student_6876,61,85
6877,Student_6877,73,62
6878,Student_6878,65,99
6879,Student_6879,82,96
6880,Student_6880,84,65
6881,Student_6881,65,65
6882,Student_6882,67,98
6883,Student_6883,52,71
6884,Student_6884,90,64
6885,Student_6885,98,57
6886,Student_6886,92,55
6887,Student_6887,79,52
6888,Student_6888,64,69
6889,Student_6889,57,86
6890,Student_6890,87,68
6891,Student_6891,52,75
6892,Student_6892,72,72
6893,Student_6893,76,87
6894,Student_6894,99,93
6895,Student_6895,85,64
6896,Student_6896,69,67
6897,Student_6897,69,66
6898,Student_6898,87,81
6899,Student_6899,62,86
6900,Student_6900,91,85
6901,Student_6901,74,87
6902,Student_6902,88,96
6903,Student_6903,64,54
6904,Student_6904,75,97
6905,Student_6905,92,55
6906,Student_6906,80,69
6907,Student_6907,67,85
6908,Student_6908,86,78
6909,Student_6909,72,67
6910,Student_6910,61,77
6911,Student_6911,96,83
6912,Student_6912,69,51
6913,Student_6913,70,58
6914,Student_6914,53,88
6915,Student_6915,93,73
6916,Student_6916,61,66
6917,Student_6917,83,68
6918,Student_6918,73,77
6919,Student_6919,94,72
6920,Student_6920,73,100
6921,Student_6921,85,54
6922,Student_6922,96,85
6923,Student_6923,83,89
6924,Student_6924,70,54
6925,Student_6925,97,56
6926,Student_6926,74,93
6927,Student_6927,66,99
6928,Student_6928,95,54
6929,Student_6929,74,67
6930,Student_6930,73,52
6931,Student_6931,70,60
6932,Student_6932,74,70
6933,Student_6933,79,67
6934,Student_6934,82,85
6935,Student_6935,99,74
6936,Student_6936,83,65
6937,Student_6937,75,85
6938,Student_6938,73,54
6939,Student_6939,84,90
6940,Student_6940,58,68
6941,Student_6941,51,76
6942,Student_6942,53,83
6943,Student_6943,92,83
6944,Student_6944,99,96
6945,Student_6945,78,91
6946,Student_6946,73,90
6947,Student_6947,99,63
6948,Student_6948,50,70
6949,Student_6949,100,94
6950,Student_6950,82,57
6951,Student_6951,96,61
6952,Student_6952,85,65
6953,Student_6953,84,58
6954,Student_6954,80,62
6955,Student_6955,71,52
6956,Student_6956,81,84
6957,Student_6957,99,60
6958,Student_6958,94,53
6959,Student_6959,50,95
6960,Student_6960,60,92
6961,Student_6961,58,96
6962,Student_6962,61,71
6963,Student_6963,55,72
6964,Student_6964,84,66
6965,Student_6965,83,70
6966,Student_6966,90,63
6967,Student_6967,88,82
6968,Student_6968,51,81
6969,Student_6969,81,66
6970,Student_6970,84,82
6971,Student_6971,87,79
6972,Student_6972,75,70
6973,Student_6973,92,58
6974,Student_6974,82,59
6975,Student_6975,63,84
6976,Student_6976,97,75
6977,Student_6977,95,84
6978,Student_6978,65,56
6979,Student_6979,90,80
6980,Student_6980,70,95
6981,Student_6981,86,52
6982,Student_6982,66,55
6983,Student_6983,70,84
6984,Student_6984,53,72
6985,Student_6985,86,90
6986,Student_6986,59,86
6987,Student_6987,92,76
6988,Student_6988,71,54
6989,Student_6989,60,56
6990,Student_6990,86,63
6991,Student_6991,77,68
6992,Student_6992,84,78
6993,Student_6993,64,65
6994,Student_6994,81,67
6995,Student_6995,64,99
6996,Student_6996,93,55
6997,Student_6997,75,80
6998,Student_6998,83,90
6999,Student_6999,89,89
7000,Student_7000,98,73
7001,Student_7001,63,74
7002,Student_7002,60,73
7003,Student_7003,97,96
7004,Student_7004,76,54
7005,Student_7005,61,71
7006,Student_7006,83,84
7007,Student_7007,84,83
7008,Student_7008,78,68
7009,Student_7009,94,84
7010,Student_7010,70,80
7011,Student_7011,71,71
7012,Student_7012,97,62
7013,Student_7013,60,98
7014,Student_7014,81,89
7015,Student_7015,54,53
7016,Student_7016,63,78
7017,Student_7017,65,52
7018,Student_7018,77,97
7019,Student_7019,53,54
7020,Student_7020,97,52
7021,Student_7021,99,60
7022,Student_7022,72,51
7023,Student_7023,79,84
7024,Student_7024,77,72
7025,Student_7025,87,77
7026,Student_7026,88,51
7027,Student_7027,95,83
7028,Student_7028,78,67
7029,Student_7029,75,85
7030,Student_7030,74,73
7031,Student_7031,63,79
7032,Student_7032,96,61
7033,Student_7033,95,63
7034,Student_7034,62,53
7035,Student_7035,80,79
7036,Student_7036,94,98
7037,Student_7037,91,69
7038,Student_7038,87,98
7039,Student_7039,74,79
7040,Student_7040,89,82
7041,Student_7041,50,79
7042,Student_7042,65,77
7043,Student_7043,95,53
7044,Student_7044,74,56
7045,Student_7045,81,57
7046,Student_7046,99,67
7047,Student_7047,98,53
7048,Student_7048,97,55
7049,Student_7049,77,52
7050,Student_7050,77,72
7051,Student_7051,85,96
7052,Student_7052,52,93
7053,Student_7053,76,51
7054,Student_7054,64,96
7055,Student_7055,86,96
7056,Student_7056,59,62
7057,Student_7057,69,62
7058,Student_7058,65,52
7059,Student_7059,77,79
7060,Student_7060,59,64
7061,Student_7061,72,76
7062,Student_7062,86,55
7063,Student_7063,96,56
7064,Student_7064,62,83
7065,Student_7065,98,69
7066,Student_7066,67,96
7067,Student_7067,77,80
7068,Student_7068,89,92
7069,Student_7069,73,85
7070,Student_7070,72,81
7071,Student_7071,89,96
7072,Student_7072,75,77
7073,Student_7073,52,52
7074,Student_7074,53,94
7075,Student_7075,72,98
7076,Student_7076,52,69
7077,Student_7077,83,65
7078,Student_7078,87,75
7079,Student_7079,59,76
7080,Student_7080,77,88
7081,Student_7081,61,65
7082,Student_7082,82,66
7083,Student_7083,96,54
7084,Student_7084,53,87
7085,Student_7085,82,83
7086,Student_7086,60,61
7087,Student_7087,62,67
7088,Student_7088,51,65
7089,Student_7089,95,100
7090,Student_7090,70,68
7091,Student_7091,71,100
7092,Student_7092,100,62
7093,Student_7093,70,72
7094,Student_7094,82,100
7095,Student_7095,97,61
7096,Student_7096,76,61
7097,Student_7097,61,60
7098,Student_7098,55,92
7099,Student_7099,56,57
7100,Student_7100,85,52
7101,Student_7101,59,50
7102,Student_7102,76,94
7103,Student_7103,66,86
7104,Student_7104,97,51
7105,Student_7105,85,79
7106,Student_7106,99,95
7107,Student_7107,57,95
7108,Student_7108,96,71
7109,Student_7109,84,94
7110,Student_7110,74,85
7111,Student_7111,70,67
7112,Student_7112,95,86
7113,Student_7113,73,87
7114,Student_7114,50,81
7115,Student_7115,54,76
7116,Student_7116,96,94
7117,Student_7117,76,90
7118,Student_7118,93,92
7119,Student_7119,62,89
7120,Student_7120,95,67
7121,Student_7121,58,69
7122,Student_7122,69,79
7123,Student_7123,79,71
7124,Student_7124,90,69
7125,Student_7125,53,83
7126,Student_7126,100,59
7127,Student_7127,98,59
7128,Student_7128,95,61
7129,Student_7129,100,61
7130,Student_7130,100,87
7131,Student_7131,54,76
7132,Student_7132,98,68
7133,Student_7133,69,73
7134,Student_7134,98,76
7135,Student_7135,88,98
7136,Student_7136,62,69
7137,Student_7137,75,74
7138,Student_7138,74,84
7139,Student_7139,98,97
7140,Student_7140,94,97
7141,Student_7141,58,76
7142,Student_7142,71,70
7143,Student_7143,57,60
7144,Student_7144,96,82
7145,Student_7145,59,67
7146,Student_7146,58,70
7147,Student_7147,91,77
7148,Student_7148,91,89
7149,Student_7149,51,88
7150,Student_7150,74,52
7151,Student_7151,84,98
7152,Student_7152,57,99
7153,Student_7153,72,85
7154,Student_7154,58,52
7155,Student_7155,98,63
7156,Student_7156,88,67
7157,Student_7157,58,80
7158,Student_7158,64,67
7159,Student_7159,85,93
7160,Student_7160,66,90
7161,Student_7161,98,93
7162,Student_7162,91,51
7163,Student_7163,84,94
7164,Student_7164,96,63
7165,Student_7165,73,78
7166,Student_7166,83,63
7167,Student_7167,81,67
7168,Student_7168,88,99
7169,Student_7169,79,79
7170,Student_7170,68,54
7171,Student_7171,85,70
7172,Student_7172,53,65
7173,Student_7173,70,94
7174,Student_7174,90,86
7175,Student_7175,54,52
7176,Student_7176,51,85
7177,Student_7177,100,59
7178,Student_7178,100,85
7179,Student_7179,52,90
7180,Student_7180,88,89
7181,Student_7181,65,66
7182,Student_7182,55,90
7183,Student_7183,95,66
7184,Student_7184,67,92
7185,Student_7185,70,99
7186,Student_7186,55,80
7187,Student_7187,97,94
7188,Student_7188,86,65
7189,Student_7189,68,58
7190,Student_7190,76,100
7191,Student_7191,56,98
7192,Student_7192,57,94
7193,Student_7193,89,71
7194,Student_7194,98,99
7195,Student_7195,100,82
7196,Student_7196,50,96
7197,Student_7197,76,70
7198,Student_7198,76,57
7199,Student_7199,52,80
7200,Student_7200,65,65
7201,Student_7201,55,55
7202,Student_7202,71,70
7203,Student_7203,59,57
7204,Student_7204,62,60
7205,Student_7205,97,56
7206,Student_7206,77,65
7207,Student_7207,51,92
7208,Student_7208,80,72
7209,Student_7209,72,92
7210,Student_7210,66,92
7211,Student_7211,84,92
7212,Student_7212,79,64
7213,Student_7213,54,95
7214,Student_7214,73,99
7215,Student_7215,91,76
7216,Student_7216,88,79
7217,Student_7217,92,64
7218,Student_7218,83,83
7219,Student_7219,98,77
7220,Student_7220,62,96
7221,Student_7221,69,58
7222,Student_7222,88,76
7223,Student_7223,82,89
7224,Student_7224,84,100
7225,Student_7225,98,90
7226,Student_7226,50,54
7227,Student_7227,90,97
7228,Student_7228,90,52
7229,Student_7229,58,85
7230,Student_7230,65,70
7231,Student_7231,100,100
7232,Student_7232,50,83
7233,Student_7233,97,87
7234,Student_7234,99,56
7235,Student_7235,52,55
7236,Student_7236,80,84
7237,Student_7237,67,59
7238,Student_7238,91,98
7239,Student_7239,88,50
7240,Student_7240,90,87
7241,Student_7241,53,69
7242,Student_7242,67,58
7243,Student_7243,68,69
7244,Student_7244,63,81
7245,Student_7245,92,73
7246,Student_7246,55,50
7247,Student_7247,97,78
7248,Student_7248,83,87
7249,Student_7249,88,56
7250,Student_7250,60,100
7251,Student_7251,75,99
7252,Student_7252,63,63
7253,Student_7253,74,96
7254,Student_7254,97,80
7255,Student_7255,67,96
7256,Student_7256,55,89
7257,Student_7257,82,54
7258,Student_7258,90,85
7259,Student_7259,51,64
7260,Student_7260,87,55
7261,Student_7261,77,61
7262,Student_7262,77,53
7263,Student_7263,78,54
7264,Student_7264,63,55
7265,Student_7265,90,73
7266,Student_7266,92,73
7267,Student_7267,90,85
7268,Student_7268,52,78
7269,Student_7269,88,61
7270,Student_7270,88,87
7271,Student_7271,52,60
7272,Student_7272,64,83
7273,Student_7273,77,83
7274,Student_7274,71,72
7275,Student_7275,80,99
7276,Student_7276,60,61
7277,Student_7277,78,94
7278,Student_7278,71,79
7279,Student_7279,94,74
7280,Student_7280,63,58
7281,Student_7281,69,90
7282,Student_7282,92,99
7283,Student_7283,70,93
7284,Student_7284,97,95
7285,Student_7285,83,97
7286,Student_7286,58,53
7287,Student_7287,53,52
7288,Student_7288,95,67
